file_name,error,time,path_flag,nqubit,npau,single_qubit_gates,multi_qubit_gates,status,message
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt:
[DBG] Length of Pauli String 1654

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 182672 pauli strings; lambda = 121.618886; relaxation factor: 1.001046.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt:
[DBG] Length of Pauli String 1654

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 182672 pauli strings; lambda = 121.618886; relaxation factor: 1.001046.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,1,12,1219,12228984770,34046813670,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,2,12,1219,447982368,1031041024,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,3,12,1219,11092,20639,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt:
[DBG] Length of Pauli String 1219

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 21888 pauli strings; lambda = 42.055417; relaxation factor: 1.003023.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,11,12,1219,187523322680,11174761945,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,12,12,1219,6526260424,188827976,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,13,12,1219,154254,21888,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt:
[DBG] Length of Pauli String 1219

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 21888 pauli strings; lambda = 42.055417; relaxation factor: 1.003023.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,1,12,631,1520613735,4274423100,ok,
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,2,12,631,94611936,173571162,ok,
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,3,12,631,1770,4028,ok,
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,4,12,631,1711,3774,ok,
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,11,12,631,27238392720,1550092515,ok,
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,12,12,631,1322190211,36580963,ok,
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,13,12,631,30258,3810,ok,
DataSet1/dir_200_2500/JW_LiH_sto3g_4_electrons_12_spin_orbitals_Hamiltonian_631_paulis.txt,0.1,0.7854,14,12,631,30062,3810,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,1,16,1177,8811308501,27109088812,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,2,16,1177,388229641,806741488,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 45441 pauli strings; lambda = 60.625823; relaxation factor: 1.002098.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 45441 pauli strings; lambda = 60.625823; relaxation factor: 1.002098.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,11,16,1177,230273420224,10059078667,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,12,16,1177,8094610065,173020177,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 45441 pauli strings; lambda = 60.625823; relaxation factor: 1.002098.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 45441 pauli strings; lambda = 60.625823; relaxation factor: 1.002098.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,1,18,1884,30304634208,103438650288,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,2,18,1884,1180490304,2346135408,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 187027 pauli strings; lambda = 123.060928; relaxation factor: 1.001034.
decompose to voqc
convert to full gate set
[DBG] trotterQDrift_IBMDigital raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 187027 pauli strings; lambda = 123.060928; relaxation factor: 1.001034.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,11,18,1884,1073624873184,41252840208,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,12,18,1884,29674960992,559367136,ok,
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 187027 pauli strings; lambda = 123.060928; relaxation factor: 1.001034.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 187027 pauli strings; lambda = 123.060928; relaxation factor: 1.001034.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,1,12,915,5330453376,15366374800,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,2,12,915,268277256,534031212,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,3,12,915,9148,19328,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt:
[DBG] Length of Pauli String 915

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 18360 pauli strings; lambda = 38.512463; relaxation factor: 1.003300.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,11,12,915,77064306560,4726128720,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,12,12,915,3104163660,92352780,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,13,12,915,129270,18360,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt:
[DBG] Length of Pauli String 915

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 18360 pauli strings; lambda = 38.512463; relaxation factor: 1.003300.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,1,14,1734,30883472280,94097210136,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,2,14,1734,1182588957,2609354077,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt:
[DBG] Length of Pauli String 1734

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 24144 pauli strings; lambda = 44.173654; relaxation factor: 1.002878.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt:
[DBG] Length of Pauli String 1734

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 24144 pauli strings; lambda = 44.173654; relaxation factor: 1.002878.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,11,14,1734,637776162688,32163327888,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,12,14,1734,18490771046,454781382,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,13,14,1734,235432,24144,ok,
DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt:
[DBG] Length of Pauli String 1734

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 24144 pauli strings; lambda = 44.173654; relaxation factor: 1.002878.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,1,16,789,2496429650,7984734219,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,2,16,789,159552548,339898709,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,3,16,789,7727,17738,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt:
[DBG] Length of Pauli String 789

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 22062 pauli strings; lambda = 42.223338; relaxation factor: 1.003011.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,11,16,789,69562052032,3030281529,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,12,16,789,2994684817,63837201,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,13,16,789,175556,22062,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt:
[DBG] Length of Pauli String 789

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 22062 pauli strings; lambda = 42.223338; relaxation factor: 1.003011.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,1,20,2063,34971260400,131693575200,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,2,20,2063,1576494980,3484883640,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,11,20,2063,1635772828800,54163446100,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,12,20,2063,43075106905,701533465,ok,
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,1,12,661,1674017901,5394057681,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,2,12,661,94314858,215408177,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,3,12,661,5503,10596,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,4,12,661,5263,10205,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,11,12,661,22050670580,1781845141,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,12,12,661,1057531751,41068591,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,13,12,661,75718,5731,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_f.txt,0.1,0.7854,14,12,661,74520,5731,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,1,14,661,1609321557,4393960030,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,2,14,661,104007294,225038482,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,3,14,661,3791,8665,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,4,14,661,3765,8470,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,11,14,661,37890492136,1781845141,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,12,14,661,1787695263,41068591,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,13,14,661,69940,5731,ok,
DataSet1/dir_200_2500/MarqSim_BeH2_unf.txt,0.1,0.7854,14,14,661,69512,5731,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,1,12,550,1401676163,3032921125,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,2,12,550,76804110,152143935,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,3,12,550,7457,16625,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,4,12,550,7352,16149,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,11,12,550,17827976976,1026527150,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,12,12,550,928356690,25979250,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,13,12,550,112404,9143,ok,
DataSet1/dir_200_2500/MarqSim_H2O.txt,0.1,0.7854,14,12,550,112998,9143,ok,
DataSet1/dir_200_2500/MarqSim_HF.txt,0.1,0.7854,1,10,275,225421896,423774496,ok,
DataSet1/dir_200_2500/MarqSim_HF.txt,0.1,0.7854,2,10,275,14271840,25985520,ok,
DataSet1/dir_200_2500/MarqSim_HF.txt,0.1,0.7854,3,10,275,3831,8428,ok,
DataSet1/dir_200_2500/MarqSim_HF.txt,0.1,0.7854,4,10,275,3719,7954,ok,
DataSet1/dir_200_2500/MarqSim_HF.txt,0.1,0.7854,11,10,275,1922853440,128345800,ok,
DataSet1/dir_200_2500/MarqSim_HF.txt,0.1,0.7854,12,10,275,143307450,4628250,ok,
DataSet1/dir_200_2500/MarqSim_HF.txt,0.1,0.7854,13,10,275,70768,7399,ok,
