dataset,format,input_path,input_name,err,t,pipeline,p_flag,grouping,algorithm,backend,n_terms,n_pauli_strings,splitting_r,lambda,relaxation_factor,ok,wall_s,qubits,gates_in_total,gates_in_H,gates_in_X,gates_in_Rzq,gates_in_CX,gates_in_json,gates_opt_total,gates_opt_U1,gates_opt_U2,gates_opt_U3,gates_opt_CX,gates_opt_json,stdout_tail,stderr_tail
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/H2O/BK_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,BK_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,1654,2984,,121.618886,1.008185,True,0.502527,14,12751,2366,0,2841,7544,"{""CX"": 7544, ""H"": 2366, ""Rzq"": 2841, ""X"": 0}",2551,417,449,85,1600,"{""CX"": 1600, ""U1"": 417, ""U2"": 449, ""U3"": 85}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 14\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1654\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2984 pauli strings; lambda = 121.618886; relaxation factor: 1.008185.\n[DBG] Input circuit uses 14 qubits, has 12751 gates:  { H : 2366, X : 0, Rzq : 2841, CX : 7544 }.\n[DBG] After optimization, the circuit uses 2551 gates : { U1 : 417, U2 : 449, U3 : 85, CX : 1600 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/NH3/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,1734,400,,44.173654,1.022333,True,0.056163,14,2256,494,0,490,1272,"{""CX"": 1272, ""H"": 494, ""Rzq"": 490, ""X"": 0}",790,107,114,27,542,"{""CX"": 542, ""U1"": 107, ""U2"": 114, ""U3"": 27}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 14\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1734\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 400 pauli strings; lambda = 44.173654; relaxation factor: 1.022333.\n[DBG] Input circuit uses 14 qubits, has 2256 gates:  { H : 494, X : 0, Rzq : 490, CX : 1272 }.\n[DBG] After optimization, the circuit uses 790 gates : { U1 : 107, U2 : 114, U3 : 27, CX : 542 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/NH3/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,1734,400,,44.173654,1.022333,True,0.063035,14,3134,820,0,642,1672,"{""CX"": 1672, ""H"": 820, ""Rzq"": 642, ""X"": 0}",731,115,131,29,456,"{""CX"": 456, ""U1"": 115, ""U2"": 131, ""U3"": 29}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 14\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1734\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 400 pauli strings; lambda = 44.173654; relaxation factor: 1.022333.\n[DBG] Input circuit uses 14 qubits, has 3134 gates:  { H : 820, X : 0, Rzq : 642, CX : 1672 }.\n[DBG] After optimization, the circuit uses 731 gates : { U1 : 115, U2 : 131, U3 : 29, CX : 456 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/N2/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,1884,3054,,123.060928,1.008092,True,0.310051,18,9560,1646,0,2540,5374,"{""CX"": 5374, ""H"": 1646, ""Rzq"": 2540, ""X"": 0}",2517,368,299,94,1756,"{""CX"": 1756, ""U1"": 368, ""U2"": 299, ""U3"": 94}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 18\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3054 pauli strings; lambda = 123.060928; relaxation factor: 1.008092.\n[DBG] Input circuit uses 18 qubits, has 9560 gates:  { H : 1646, X : 0, Rzq : 2540, CX : 5374 }.\n[DBG] After optimization, the circuit uses 2517 gates : { U1 : 368, U2 : 299, U3 : 94, CX : 1756 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/N2/BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,1884,3054,,123.060928,1.008092,True,0.583004,18,14542,2968,0,3192,8382,"{""CX"": 8382, ""H"": 2968, ""Rzq"": 3192, ""X"": 0}",2439,412,415,84,1528,"{""CX"": 1528, ""U1"": 412, ""U2"": 415, ""U3"": 84}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 18\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3054 pauli strings; lambda = 123.060928; relaxation factor: 1.008092.\n[DBG] Input circuit uses 18 qubits, has 14542 gates:  { H : 2968, X : 0, Rzq : 3192, CX : 8382 }.\n[DBG] After optimization, the circuit uses 2439 gates : { U1 : 412, U2 : 415, U3 : 84, CX : 1528 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/C2/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,1884,3876,,138.700976,1.007183,True,0.399904,18,11017,2196,0,3229,5592,"{""CX"": 5592, ""H"": 2196, ""Rzq"": 3229, ""X"": 0}",2303,394,271,106,1532,"{""CX"": 1532, ""U1"": 394, ""U2"": 271, ""U3"": 106}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 18\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3876 pauli strings; lambda = 138.700976; relaxation factor: 1.007183.\n[DBG] Input circuit uses 18 qubits, has 11017 gates:  { H : 2196, X : 0, Rzq : 3229, CX : 5592 }.\n[DBG] After optimization, the circuit uses 2303 gates : { U1 : 394, U2 : 271, U3 : 106, CX : 1532 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/C2/BK_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,BK_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,1884,3876,,138.700976,1.007183,True,0.699687,18,15975,3004,0,3683,9288,"{""CX"": 9288, ""H"": 3004, ""Rzq"": 3683, ""X"": 0}",2438,396,378,128,1536,"{""CX"": 1536, ""U1"": 396, ""U2"": 378, ""U3"": 128}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 18\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3876 pauli strings; lambda = 138.700976; relaxation factor: 1.007183.\n[DBG] Input circuit uses 18 qubits, has 15975 gates:  { H : 3004, X : 0, Rzq : 3683, CX : 9288 }.\n[DBG] After optimization, the circuit uses 2438 gates : { U1 : 396, U2 : 378, U3 : 128, CX : 1536 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/ethylene/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2063,1042,,71.651881,1.013848,True,0.161948,20,6509,1278,0,1325,3906,"{""CX"": 3906, ""H"": 1278, ""Rzq"": 1325, ""X"": 0}",1334,206,188,66,874,"{""CX"": 874, ""U1"": 206, ""U2"": 188, ""U3"": 66}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 20\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2063\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 1042 pauli strings; lambda = 71.651881; relaxation factor: 1.013848.\n[DBG] Input circuit uses 20 qubits, has 6509 gates:  { H : 1278, X : 0, Rzq : 1325, CX : 3906 }.\n[DBG] After optimization, the circuit uses 1334 gates : { U1 : 206, U2 : 188, U3 : 66, CX : 874 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/ethylene/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2063,1042,,71.651881,1.013848,True,0.224086,20,9221,2400,0,1721,5100,"{""CX"": 5100, ""H"": 2400, ""Rzq"": 1721, ""X"": 0}",1550,238,285,59,968,"{""CX"": 968, ""U1"": 238, ""U2"": 285, ""U3"": 59}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 20\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2063\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 1042 pauli strings; lambda = 71.651881; relaxation factor: 1.013848.\n[DBG] Input circuit uses 20 qubits, has 9221 gates:  { H : 2400, X : 0, Rzq : 1721, CX : 5100 }.\n[DBG] After optimization, the circuit uses 1550 gates : { U1 : 238, U2 : 285, U3 : 59, CX : 968 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/NH3/JW_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt,JW_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2913,2525,,111.844467,1.008898,True,0.331095,16,9704,1860,0,2470,5374,"{""CX"": 5374, ""H"": 1860, ""Rzq"": 2470, ""X"": 0}",2770,426,351,130,1863,"{""CX"": 1863, ""U1"": 426, ""U2"": 351, ""U3"": 130}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 16\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2913\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2525 pauli strings; lambda = 111.844467; relaxation factor: 1.008898.\n[DBG] Input circuit uses 16 qubits, has 9704 gates:  { H : 1860, X : 0, Rzq : 2470, CX : 5374 }.\n[DBG] After optimization, the circuit uses 2770 gates : { U1 : 426, U2 : 351, U3 : 130, CX : 1863 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/NH3/BK_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt,BK_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2913,2525,,111.844467,1.008898,True,0.448362,16,12120,2486,0,2812,6822,"{""CX"": 6822, ""H"": 2486, ""Rzq"": 2812, ""X"": 0}",2428,398,408,106,1516,"{""CX"": 1516, ""U1"": 398, ""U2"": 408, ""U3"": 106}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 16\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2913\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2525 pauli strings; lambda = 111.844467; relaxation factor: 1.008898.\n[DBG] Input circuit uses 16 qubits, has 12120 gates:  { H : 2486, X : 0, Rzq : 2812, CX : 6822 }.\n[DBG] After optimization, the circuit uses 2428 gates : { U1 : 398, U2 : 408, U3 : 106, CX : 1516 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/N2/JW_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,JW_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2951,8385,,204.249884,1.004884,True,2.558880,20,29381,5920,0,7797,15664,"{""CX"": 15664, ""H"": 5920, ""Rzq"": 7797, ""X"": 0}",6066,934,740,280,4112,"{""CX"": 4112, ""U1"": 934, ""U2"": 740, ""U3"": 280}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 20\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 8385 pauli strings; lambda = 204.249884; relaxation factor: 1.004884.\n[DBG] Input circuit uses 20 qubits, has 29381 gates:  { H : 5920, X : 0, Rzq : 7797, CX : 15664 }.\n[DBG] After optimization, the circuit uses 6066 gates : { U1 : 934, U2 : 740, U3 : 280, CX : 4112 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/N2/BK_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,BK_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2951,8385,,204.249884,1.004884,True,4.790144,20,43089,9626,0,8813,24650,"{""CX"": 24650, ""H"": 9626, ""Rzq"": 8813, ""X"": 0}",6946,983,1200,353,4410,"{""CX"": 4410, ""U1"": 983, ""U2"": 1200, ""U3"": 353}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 20\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 8385 pauli strings; lambda = 204.249884; relaxation factor: 1.004884.\n[DBG] Input circuit uses 20 qubits, has 43089 gates:  { H : 9626, X : 0, Rzq : 8813, CX : 24650 }.\n[DBG] After optimization, the circuit uses 6946 gates : { U1 : 983, U2 : 1200, U3 : 353, CX : 4410 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/C2/BK_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,BK_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2951,4372,,147.340455,1.006763,True,1.528513,20,25349,5824,0,5067,14458,"{""CX"": 14458, ""H"": 5824, ""Rzq"": 5067, ""X"": 0}",4469,592,752,207,2918,"{""CX"": 2918, ""U1"": 592, ""U2"": 752, ""U3"": 207}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 20\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 4372 pauli strings; lambda = 147.340455; relaxation factor: 1.006763.\n[DBG] Input circuit uses 20 qubits, has 25349 gates:  { H : 5824, X : 0, Rzq : 5067, CX : 14458 }.\n[DBG] After optimization, the circuit uses 4469 gates : { U1 : 592, U2 : 752, U3 : 207, CX : 2918 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/C2/JW_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,JW_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,2951,4372,,147.340455,1.006763,True,0.881071,20,17705,3636,0,4391,9678,"{""CX"": 9678, ""H"": 3636, ""Rzq"": 4391, ""X"": 0}",3889,592,445,170,2682,"{""CX"": 2682, ""U1"": 592, ""U2"": 445, ""U3"": 170}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 20\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 4372 pauli strings; lambda = 147.340455; relaxation factor: 1.006763.\n[DBG] Input circuit uses 20 qubits, has 17705 gates:  { H : 3636, X : 0, Rzq : 4391, CX : 9678 }.\n[DBG] After optimization, the circuit uses 3889 gates : { U1 : 592, U2 : 445, U3 : 170, CX : 2682 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/ethylene/JW_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt,JW_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,4497,3636,,134.322508,1.007416,True,1.369386,24,22318,4174,0,4490,13654,"{""CX"": 13654, ""H"": 4174, ""Rzq"": 4490, ""X"": 0}",4183,632,474,227,2850,"{""CX"": 2850, ""U1"": 632, ""U2"": 474, ""U3"": 227}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 24\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 4497\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3636 pauli strings; lambda = 134.322508; relaxation factor: 1.007416.\n[DBG] Input circuit uses 24 qubits, has 22318 gates:  { H : 4174, X : 0, Rzq : 4490, CX : 13654 }.\n[DBG] After optimization, the circuit uses 4183 gates : { U1 : 632, U2 : 474, U3 : 227, CX : 2850 }.\n\n"
Genesis_dataset,genesis,/Users/jbg/Development/particleSystem/QBlue_Benchmark_Datasets/Genesis_dataset/ethylene/BK_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt,BK_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt,0.1,0.1,qdrift,3,none,Trotterization (QDrift),IBMDigital,4497,3636,,134.322508,1.007416,True,2.357410,24,31000,8234,0,5832,16934,"{""CX"": 16934, ""H"": 8234, ""Rzq"": 5832, ""X"": 0}",5512,804,890,237,3581,"{""CX"": 3581, ""U1"": 804, ""U2"": 890, ""U3"": 237}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 24\nEnter translation_lowprog_ap\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\nFinish translation_lowprog_ap\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 4497\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3636 pauli strings; lambda = 134.322508; relaxation factor: 1.007416.\n[DBG] Input circuit uses 24 qubits, has 31000 gates:  { H : 8234, X : 0, Rzq : 5832, CX : 16934 }.\n[DBG] After optimization, the circuit uses 5512 gates : { U1 : 804, U2 : 890, U3 : 237, CX : 3581 }.\n\n"
